Transcript	Intron_No	Beg	End
GA15804-RA 	 1	10348899	10348965	1
GA15804-RA 	 2	10349115	10349173	1
GA15804-RA 	 3	10349307	10349366	1
GA15805-RA 	 1	 8706552	 8706606	1
GA15805-RA 	 2	 8706784	 8706841	1
GA15808-RB 	 1	17659004	17659075	1
GA15808-RB 	 2	17659305	17659368	1
GA15808-RB 	 3	17661124	17661189	1
GA15808-RB 	 4	17661440	17661505	1
GA15808-RB 	 5	17661675	17667566	1
GA15809-RC 	 1	17681093	17681165	1
GA15809-RC 	 2	17681359	17681423	1
GA15809-RC 	 3	17682092	17682164	1
GA15809-RC 	 4	17682270	17682350	1
GA15809-RC 	 5	17682714	17683384	1
GA15809-RC 	 6	17683963	17684028	1
GA15809-RC 	 7	17684156	17684231	1
GA15809-RC 	 8	17684359	17684422	1
GA15809-RC 	 9	17684568	17685505	1
GA15811-RA 	 1	 3652117	 3652186	1
GA15811-RA 	 2	 3652345	 3652401	1
GA15811-RA 	 3	 3652631	 3652685	1
GA15813-RA 	 1	 3650705	 3650775	1
GA15813-RA 	 2	 3650994	 3651053	1
GA15814-RA 	 1	 3686720	 3686773	1
GA15814-RA 	 2	 3686911	 3686966	1
GA15814-RA 	 3	 3687116	 3687174	1
GA15816-RA 	 1	15432471	15432522	1
GA15821-RB 	 1	15176073	15177308	1
GA15827-RA 	 1	14637757	14637834	2
GA15829-RA 	 1	14612917	14612985	1
GA15831-RA 	 1	18540155	18540211	1
GA15831-RA 	 2	18540353	18540425	1
GA15831-RA 	 3	18540560	18540627	1
GA15831-RA 	 4	18541307	18541373	1
GA15831-RA 	 5	18541624	18541699	1
GA15831-RA 	 6	18541786	18549158	1
GA15834-RB 	 1	12838936	12845469	1
GA15834-RB 	 2	12845557	12847194	1
GA15834-RB 	 3	12847414	12847490	1
GA15834-RB 	 4	12847761	12847830	1
GA15834-RB 	 5	12849662	12849729	1
GA15834-RB 	 6	12850596	12850676	1
GA15837-RB 	 1	 1962257	 1962316	1
GA15837-RB 	 2	 1962626	 1962684	1
GA15837-RB 	 3	 1962890	 1962956	1
GA15840-RB 	 1	13554391	13554448	1
GA15840-RB 	 2	13554708	13554760	1
GA15840-RB 	 3	13554942	13554998	1
GA15841-RA 	 1	13542822	13542880	1
GA15842-RA 	 1	18021133	18021192	1
GA15847-RE 	 1	  106836	  106968	1
GA15847-RE 	 2	  107096	  108715	1
GA15847-RE 	 3	  109169	  109248	1
GA15847-RE 	 4	  109447	  109506	1
GA15847-RE 	 5	  109825	  109885	1
GA15847-RE 	 6	  110072	  111740	1
GA15847-RE 	 7	  111837	  111960	1
GA15847-RE 	 8	  112075	  127989	1
GA15847-RE 	 9	  128161	  134502	1
GA15847-RE 	10	  134713	  134775	1
GA15847-RE 	11	  135085	  135151	1
GA15847-RE 	12	  135375	  136423	1
GA15847-RE 	13	  136537	  136591	1
GA15847-RE 	14	  136742	  136818	1
GA15847-RE 	15	  137050	  137126	1
GA15847-RE 	16	  137218	  137283	1
GA15847-RE 	17	  137831	  142763	1
GA15849-RA 	 1	17286137	17286199	1
GA15849-RA 	 2	17286834	17286891	1
GA15849-RA 	 3	17287282	17287336	1
GA15849-RA 	 4	17287890	17287950	1
GA15850-RA 	 1	  831095	  831156	1
GA15850-RA 	 2	  832262	  833170	1
GA15851-RA 	 1	  838791	  838855	1
GA15851-RA 	 2	  839368	  841757	1
GA15851-RA 	 3	  841885	  842341	1
GA15851-RA 	 4	  842557	  842609	1
GA15851-RA 	 5	  843045	  843117	1
GA15851-RA 	 6	  843426	  843511	1
GA15853-RA 	 1	19294589	19294647	1
GA15853-RA 	 2	19294740	19294798	1
GA15853-RA 	 3	19295282	19295343	1
GA15853-RA 	 4	19295902	19295966	1
GA15855-RB 	 1	16591680	16593224	1
GA15855-RB 	 2	16593324	16593389	1
GA15855-RB 	 3	16593688	16593751	1
GA15855-RB 	 4	16593839	16593912	1
GA15855-RB 	 5	16594018	16594077	1
GA15855-RB 	 6	16594213	16594281	1
GA15862-RA 	 1	11638579	11638635	1
GA15865-RA 	 1	11646767	11646831	1
GA15865-RA 	 2	11647376	11647435	1
GA15865-RA 	 3	11647802	11647870	1
GA15865-RA 	 4	11648709	11648774	1
GA15868-RA 	 1	 5305399	 5305514	1
GA15871-RC 	 1	 2664467	 2666010	1
GA15871-RC 	 2	 2668045	 2668103	1
GA15871-RC 	 3	 2668744	 2669326	1
GA15871-RC 	 4	 2669789	 2670808	1
GA15871-RC 	 5	 2670876	 2671054	1
GA15871-RC 	 6	 2671250	 2671598	1
GA15871-RC 	 7	 2671768	 2671834	1
GA15871-RC 	 8	 2672167	 2672234	1
GA15871-RC 	 9	 2672361	 2692541	1
GA15872-RA 	 1	 9361299	 9361370	1
GA15876-RA 	 1	18760031	18760102	1
GA15876-RA 	 2	18760220	18760283	1
GA15878-RA 	 1	11519871	11519928	1
GA15878-RA 	 2	11520193	11520244	1
GA15878-RA 	 3	11520402	11520463	1
GA15878-RA 	 4	11520724	11520787	1
GA15879-RI 	 1	11495671	11502933	1
GA15879-RI 	 2	11503030	11503094	1
GA15879-RI 	 3	11503349	11503415	1
GA15879-RI 	 4	11503563	11503709	1
GA15879-RI 	 5	11503788	11506484	1
GA15879-RI 	 6	11506787	11507674	1
GA15879-RI 	 7	11507843	11507917	1
GA15879-RI 	 8	11508039	11508106	1
GA15879-RI 	 9	11508608	11508847	1
GA15879-RI 	10	11511305	11512588	1
GA15879-RI 	11	11512803	11512876	1
GA15879-RI 	12	11513010	11514749	1
GA15879-RI 	13	11515251	11515312	1
GA15879-RI 	14	11515454	11515526	1
GA15879-RI 	15	11515667	11515726	1
GA15880-RA 	 1	 6527222	 6527290	1
GA15880-RA 	 2	 6527501	 6527559	1
GA15880-RA 	 3	 6528252	 6530724	1
GA15882-RC 	 1	11521640	11521781	1
GA15882-RC 	 2	11522046	11522103	1
GA15882-RC 	 3	11522533	11522590	1
GA15884-RA 	 1	 2592773	 2630743	1
GA15885-RA 	 1	11442852	11442908	1
GA15886-RA 	 1	11441329	11441405	1
GA15886-RA 	 2	11441589	11441650	1
GA15891-RA 	 1	 1635348	 1635415	1
GA15898-RA 	 1	 7540849	 7540907	1
GA15898-RA 	 2	 7541425	 7541484	1
GA15898-RA 	 3	 7541724	 7541785	1
GA15898-RA 	 4	 7541967	 7542032	1
GA15898-RA 	 5	 7542735	 7542803	1
GA15898-RA 	 6	 7543068	 7543130	1
GA15898-RA 	 7	 7543373	 7543427	1
GA15908-RC 	 1	15065942	15068079	1
GA15908-RC 	 2	15068297	15068365	1
GA15908-RC 	 3	15069352	15069416	1
GA15913-RC 	 1	 3350354	 3350469	1
GA15913-RC 	 2	 3350655	 3352769	1
GA15913-RC 	 3	 3353052	 3353133	1
GA15915-RA 	 1	 3347670	 3347729	1
GA15915-RA 	 2	 3348162	 3348215	1
GA15918-RA 	 1	 7551613	 7554546	1
GA15966-RA 	 1	 7560175	 7560420	1
GA15966-RA 	 2	 7563040	 7563114	1
GA15984-RA 	 1	   76688	   76750	1
GA16095-RA 	 1	 7590073	 7590129	1
GA16095-RA 	 2	 7590323	 7590383	1
GA16095-RA 	 3	 7591312	 7591393	1
GA16114-RA 	 1	 3109288	 3109387	1
GA16114-RA 	 2	 3110161	 3110238	1
GA16114-RA 	 3	 3110292	 3110358	1
GA16191-RA 	 1	 3120382	 3120446	1
GA16191-RA 	 2	 3121067	 3121131	1
GA16191-RA 	 3	 3121382	 3121436	1
GA16191-RA 	 4	 3121614	 3121675	1
GA16191-RA 	 5	 3121754	 3121816	1
GA16231-RA 	 1	 7598593	 7598884	1
GA16231-RA 	 2	 7599122	 7599183	1
GA16231-RA 	 3	 7599352	 7599414	1
GA16296-RA 	 1	18229367	18229433	1
GA16296-RA 	 2	18231193	18231256	1
GA16335-RA 	 1	18222877	18222948	1
GA16335-RA 	 2	18223139	18227431	1
GA16427-RA 	 1	 7616395	 7616449	1
GA16427-RA 	 2	 7617430	 7617493	1
GA16437-RB 	 1	18240023	18240093	1
GA16437-RB 	 2	18240633	18241078	1
GA16437-RB 	 3	18241251	18241373	1
GA16437-RB 	 4	18241564	18241632	1
GA16437-RB 	 5	18241796	18241853	1
GA16437-RB 	 6	18241930	18241998	1
GA16529-RA 	 1	 7636732	 7637015	1
GA16529-RA 	 2	 7637218	 7637283	1
GA16581-RA 	 1	  821386	  821443	1
GA16581-RA 	 2	  822832	  822896	1
GA16582-RA 	 1	 7638475	 7638599	1
GA16582-RA 	 2	 7638674	 7638730	1
GA16582-RA 	 3	 7638912	 7638966	1
GA16670-RC 	 1	 7649355	 7649855	1
GA16670-RC 	 2	 7650048	 7650131	1
GA16670-RC 	 3	 7650375	 7651657	1
GA16670-RC 	 4	 7651895	 7653850	1
GA16670-RC 	 5	 7654108	 7654175	1
GA16715-RA 	 1	 3290072	 3290128	1
GA16715-RA 	 2	 3290525	 3290574	1
GA16715-RA 	 3	 3290759	 3290814	1
GA16715-RA 	 4	 3290969	 3291030	1
GA16715-RA 	 5	 3291124	 3291178	1
GA16724-RA 	 1	17498699	17498773	1
GA16724-RA 	 2	17499099	17499170	1
GA16724-RA 	 3	17499815	17499897	1
GA16724-RA 	 4	17499977	17500052	1
GA16724-RA 	 5	17500169	17500226	1
GA16724-RA 	 6	17500783	17500889	1
GA16724-RA 	 7	17501167	17501301	1
GA16724-RA 	 8	17501380	17501668	1
GA16724-RA 	 9	17501835	17501903	1
GA16724-RA 	10	17502016	17502068	1
GA16724-RA 	11	17502387	17502827	1
GA16759-RA 	 1	17503434	17503483	1
GA16759-RA 	 2	17503662	17503714	1
GA16759-RA 	 3	17504384	17504438	1
GA16759-RA 	 4	17504802	17504862	1
GA16759-RA 	 5	17505192	17505252	1
GA16823-RC 	 1	 7669308	 7669366	1
GA16823-RC 	 2	 7669602	 7669660	1
GA16823-RC 	 3	 7669838	 7669903	1
GA16823-RC 	 4	 7670050	 7670119	1
GA16823-RC 	 5	 7670279	 7670333	1
GA16823-RC 	 6	 7670729	 7670813	1
GA16823-RC 	 7	 7671173	 7671377	1
GA16823-RC 	 8	 7671528	 7671585	1
GA16823-RC 	 9	 7671886	 7671956	1
GA16964-RB 	 1	 7701089	 7701751	1
GA16964-RB 	 2	 7702585	 7702661	1
GA16964-RB 	 3	 7702816	 7702873	1
GA16996-RB 	 1	 7709616	 7709854	1
GA16996-RB 	 2	 7710584	 7710650	1
GA16996-RB 	 3	 7710959	 7711026	1
GA17017-RA 	 1	 7723232	 7723293	1
GA17017-RA 	 2	 7723379	 7723439	1
GA17037-RA 	 1	15051073	15051126	1
GA17037-RA 	 2	15051818	15051881	1
GA17043-RE 	 1	  912885	  912954	1
GA17043-RE 	 2	  913101	  913458	1
GA17043-RE 	 3	  913748	  914921	1
GA17043-RE 	 4	  915065	  915125	1
GA17043-RE 	 5	  915209	  915268	1
GA17043-RE 	 6	  915370	  915433	1
GA17055-RA 	 1	  907323	  907377	1
GA17055-RA 	 2	  907632	  907688	1
GA17055-RA 	 3	  908576	  908641	1
GA17066-RA 	 1	  903352	  903469	1
GA17066-RA 	 2	  903532	  903612	1
GA17066-RA 	 3	  903753	  903819	1
GA17066-RA 	 4	  904310	  904361	1
GA17066-RA 	 5	  905309	  905381	1
GA17066-RA 	 6	  905561	  905617	1
GA17066-RA 	 7	  905975	  906038	1
GA17076-RA 	 1	  851100	  851759	1
GA17076-RA 	 2	  851920	  851991	1
GA17076-RA 	 3	  852329	  852395	1
GA17085-RA 	 1	  847822	  847886	1
GA17095-RA 	 1	  826262	  826317	1
GA17095-RA 	 2	  826635	  826691	1
GA17095-RA 	 3	  827159	  827218	1
GA17110-RA 	 1	18232802	18232868	1
GA17110-RA 	 2	18233796	18234001	1
GA17110-RA 	 3	18235888	18235946	1
GA17110-RA 	 4	18236975	18237054	1
GA17170-RA 	 1	  970147	  970455	1
GA17170-RA 	 2	  970893	  970964	1
GA17177-RB 	 1	  757366	  757451	1
GA17177-RB 	 2	  757599	  759987	1
GA17177-RB 	 3	  760095	  760182	1
GA17177-RB 	 4	  760275	  761831	1
GA17177-RB 	 5	  761959	  762015	1
GA17177-RB 	 6	  762243	  762367	1
GA17177-RB 	 7	  762545	  762896	1
GA17177-RB 	 8	  763021	  768585	1
GA17177-RB 	 9	  768715	  769041	1
GA17191-RB 	 1	  977393	  978108	1
GA17191-RB 	 2	  978448	  978517	1
GA17191-RB 	 3	  979105	  980440	1
GA17191-RB 	 4	  981971	  982028	1
GA17191-RB 	 5	  982142	  982203	1
GA17199-RA 	 1	15053554	15053609	1
GA17199-RA 	 2	15053957	15054018	1
GA17222-RA 	 1	 7252427	 7252480	1
GA17233-RB 	 1	 8620469	 8620540	1
GA17244-RA 	 1	 4317971	 4318035	1
GA17244-RA 	 2	 4318196	 4318257	1
GA17246-RK 	 1	13295882	13297525	2
GA17246-RK 	 2	13297865	13299654	2
GA17246-RK 	 3	13299961	13301186	2
GA17246-RK 	 4	13301495	13301604	2
GA17246-RK 	 5	13302025	13302957	2
GA17246-RK 	 6	13303132	13303549	2
GA17246-RK 	 7	13303687	13304008	2
GA17246-RK 	 8	13304169	13304548	2
GA17246-RK 	 9	13304631	13304932	2
GA17246-RK 	10	13305148	13305579	2
GA17246-RK 	11	13305740	13306431	2
GA17246-RK 	12	13306563	13308129	2
GA17246-RK 	13	13308275	13308990	2
GA17246-RK 	14	13309143	13309238	2
GA17246-RK 	15	13309449	13310078	2
GA17246-RK 	16	13310193	13311776	2
GA17246-RK 	17	13311983	13314264	2
GA17246-RK 	18	13314398	13349003	2
GA17307-RA 	 1	12071817	12071885	1
GA17307-RA 	 2	12072241	12072296	1
GA17307-RA 	 3	12072500	12072568	1
GA17307-RA 	 4	12074844	12076162	1
GA17307-RA 	 5	12076347	12076445	1
GA17307-RA 	 6	12076815	12078186	1
GA17308-RA 	 1	17527546	17527604	1
GA17308-RA 	 2	17527981	17528046	1
GA17308-RA 	 3	17528257	17528322	1
GA17308-RA 	 4	17529132	17529214	1
GA17309-RA 	 1	18245453	18247117	1
GA17309-RA 	 2	18247259	18247324	1
GA17312-RA 	 1	13154877	13155724	1
GA17312-RA 	 2	13155895	13155954	1
GA17312-RA 	 3	13156896	13156951	1
GA17313-RA 	 1	19621082	19621471	1
GA17315-RB 	 1	 9843074	 9849046	2
GA17315-RB 	 2	 9849232	 9854267	2
GA17315-RB 	 3	 9854380	 9855436	2
GA17315-RB 	 4	 9855592	 9862576	2
GA17315-RB 	 5	 9862733	 9863366	2
GA17315-RB 	 6	 9863556	 9864842	2
GA17315-RB 	 7	 9865010	 9865128	2
GA17315-RB 	 8	 9865553	 9865619	2
GA17315-RB 	 9	 9865902	 9865973	2
GA17315-RB 	10	 9866253	 9866312	2
GA17315-RB 	11	 9866478	 9866753	2
GA17315-RB 	12	 9866892	 9866976	2
GA17315-RB 	13	 9867131	 9868248	2
GA17315-RB 	14	 9868386	 9870816	2
GA17315-RB 	15	 9870949	 9871053	2
GA17315-RB 	16	 9871222	 9873480	2
GA17315-RB 	17	 9873618	 9873689	2
GA17315-RB 	18	 9873844	 9876323	2
GA17315-RB 	19	 9876498	 9878410	2
GA17315-RB 	20	 9878564	 9885541	2
GA17315-RB 	21	 9885899	 9900140	2
GA17318-RA 	 1	16004147	16004215	1
GA17318-RA 	 2	16005716	16017804	1
GA17318-RA 	 3	16017968	16018042	1
GA17318-RA 	 4	16018300	16018377	1
GA17318-RA 	 5	16018582	16018647	1
GA17319-RA 	 1	11529803	11529873	1
GA17320-RB 	 1	 3393222	 3393277	1
GA17320-RB 	 2	 3393486	 3393546	1
GA17320-RB 	 3	 3393751	 3393803	1
GA17320-RB 	 4	 3393924	 3393983	1
GA17320-RB 	 5	 3394344	 3394399	1
GA17320-RB 	 6	 3394916	 3394979	1
GA17320-RB 	 7	 3395132	 3396343	1
GA17320-RB 	 8	 3396539	 3397171	1
GA17320-RB 	 9	 3397315	 3397591	1
GA17320-RB 	10	 3397701	 3397932	1
GA17320-RB 	11	 3398592	 3404242	1
GA17321-RA 	 1	 3417329	 3417391	1
GA17321-RA 	 2	 3417586	 3417980	1
GA17321-RA 	 3	 3418379	 3420046	1
GA17321-RA 	 4	 3420263	 3420368	1
GA17321-RA 	 5	 3420790	 3422476	1
GA17325-RC 	 1	14158861	14158917	1
GA17325-RC 	 2	14159816	14159868	1
GA17325-RC 	 3	14160022	14160106	1
GA17326-RB 	 1	14157498	14157563	1
GA17327-RA 	 1	 8304397	 8306339	1
GA17327-RA 	 2	 8306626	 8306811	1
GA17327-RA 	 3	 8306942	 8309527	1
GA17327-RA 	 4	 8309616	 8309780	1
GA17328-RA 	 1	 2949877	 2950503	1
GA17328-RA 	 2	 2950702	 2950768	1
GA17329-RB 	 1	 8277440	 8277498	1
GA17329-RB 	 2	 8278073	 8278134	1
GA17329-RB 	 3	 8278453	 8279289	1
GA17346-RA 	 1	 7740140	 7741025	1
GA17346-RA 	 2	 7741233	 7742262	1
GA17346-RA 	 3	 7742416	 7742479	1
GA17351-RA 	 1	 8158510	 8158967	1
GA17351-RA 	 2	 8159096	 8159153	1
GA17390-RA 	 1	13520446	13520968	1
GA17402-RA 	 1	18590794	18590856	1
GA17402-RA 	 2	18591557	18591617	1
GA17402-RA 	 3	18591763	18591821	1
GA17402-RA 	 4	18592572	18592647	1
GA17402-RA 	 5	18592770	18592822	1
GA17402-RA 	 6	18593229	18593301	1
GA17402-RA 	 7	18594050	18594116	1
GA17403-RA 	 1	 1093473	 1093534	1
GA17403-RA 	 2	 1093715	 1093772	1
GA17403-RA 	 3	 1094380	 1094436	1
GA17407-RA 	 1	18597307	18597368	1
GA17407-RA 	 2	18601484	18601553	1
GA17407-RA 	 3	18601721	18601787	1
GA17407-RA 	 4	18602764	18602826	1
GA17407-RA 	 5	18604205	18604399	1
GA17413-RA 	 1	18529255	18529492	1
GA17413-RA 	 2	18529679	18529742	1
GA17413-RA 	 3	18530038	18530109	1
GA17413-RA 	 4	18530319	18530384	1
GA17413-RA 	 5	18531706	18531780	1
GA17415-RA 	 1	15033743	15033802	1
GA17415-RA 	 2	15034033	15034095	1
GA17415-RA 	 3	15034429	15034821	1
GA17415-RA 	 4	15035694	15035750	1
GA17415-RA 	 5	15035883	15035942	1
GA17415-RA 	 6	15036263	15036332	1
GA17416-RB 	 1	15037718	15037786	1
GA17416-RB 	 2	15038017	15038082	1
GA17416-RB 	 3	15038404	15038472	1
GA17416-RB 	 4	15039683	15039747	1
GA17419-RA 	 1	13669149	13670331	1
GA17427-RA 	 1	18482198	18482260	1
GA17427-RA 	 2	18482506	18482568	1
GA17427-RA 	 3	18482678	18487605	1
GA17429-RA 	 1	  849801	  849862	1
GA17429-RA 	 2	  850237	  850297	1
GA17432-RA 	 1	  855064	  855150	1
GA17432-RA 	 2	  855392	  855468	1
GA17432-RA 	 3	  855651	  856207	1
GA17432-RA 	 4	  856318	  856605	1
GA17433-RA 	 1	18418562	18418624	1
GA17433-RA 	 2	18418998	18440049	1
GA17433-RA 	 3	18440299	18443842	1
GA17437-RA 	 1	18390801	18390857	1
GA17439-RB 	 1	  916737	  916788	1
GA17439-RB 	 2	  916883	  916976	1
GA17439-RB 	 3	  917128	  917189	1
GA17444-RA 	 1	14916922	14916978	1
GA17444-RA 	 2	14917064	14917206	1
GA17444-RA 	 3	14917582	14917647	1
GA17444-RA 	 4	14917790	14917846	1
GA17454-RA 	 1	13695758	13697147	1
GA17454-RA 	 2	13697417	13697704	1
GA17454-RA 	 3	13698390	13698514	1
GA17454-RA 	 4	13698635	13704089	1
GA17459-RA 	 1	  972358	  972426	1
GA17459-RA 	 2	  972566	  972621	1
GA17460-RA 	 1	 6968812	 6968972	1
GA17460-RA 	 2	 6969558	 6969651	1
GA17460-RA 	 3	 6969762	 6969894	1
GA17460-RA 	 4	 6969949	 6970023	1
GA17460-RA 	 5	 6970718	 6971215	1
GA17460-RA 	 6	 6971362	 6971423	1
GA17460-RA 	 7	 6971656	 6971785	1
GA17478-RA 	 1	14602697	14602924	1
GA17478-RA 	 2	14603022	14603093	1
GA17478-RA 	 3	14603285	14603356	1
GA17478-RA 	 4	14603561	14603632	1
GA17478-RA 	 5	14607281	14607337	1
GA17478-RA 	 6	14607410	14607481	1
GA17478-RA 	 7	14607599	14607671	1
GA17480-RA 	 1	17476886	17476944	1
GA17480-RA 	 2	17477503	17477557	1
GA17480-RA 	 3	17477673	17477726	1
GA17481-RA 	 1	 4995218	 4995283	1
GA17481-RA 	 2	 4996364	 4996421	1
GA17481-RA 	 3	 4997119	 4997176	1
GA17481-RA 	 4	 5000011	 5000070	1
GA17481-RA 	 5	 5000766	 5000828	1
GA17483-RC 	 1	17473090	17473148	1
GA17483-RC 	 2	17473540	17473593	1
GA17483-RC 	 3	17473911	17473969	1
GA17483-RC 	 4	17474053	17474153	1
GA17483-RC 	 5	17474247	17474300	1
GA17483-RC 	 6	17474494	17474552	1
GA17483-RC 	 7	17474613	17474670	1
GA17483-RC 	 8	17475090	17475188	1
GA17484-RA 	 1	 3025583	 3025645	1
GA17484-RA 	 2	 3025948	 3026005	1
GA17485-RA 	 1	17471770	17471852	1
GA17486-RB 	 1	 3037509	 3037571	1
GA17486-RB 	 2	 3037728	 3037783	1
GA17486-RB 	 3	 3039195	 3039247	1
GA17486-RB 	 4	 3039748	 3039814	1
GA17487-RA 	 1	17445592	17445655	1
GA17487-RA 	 2	17445953	17446012	1
GA17487-RA 	 3	17446153	17446211	1
GA17487-RA 	 4	17446324	17446382	1
GA17487-RA 	 5	17446608	17446670	1
GA17487-RA 	 6	17447027	17447087	1
GA17487-RA 	 7	17447179	17447247	1
GA17487-RA 	 8	17447829	17447989	1
GA17491-RC 	 1	 4176543	 4176905	1
GA17491-RC 	 2	 4177052	 4177117	1
GA17491-RC 	 3	 4177378	 4177428	1
GA17491-RC 	 4	 4178322	 4178382	1
GA17492-RB 	 1	17245872	17245931	1
GA17492-RB 	 2	17246152	17246209	1
GA17492-RB 	 3	17246331	17246396	1
GA17492-RB 	 4	17246403	17246482	1
GA17492-RB 	 5	17246602	17246663	1
GA17492-RB 	 6	17246967	17247019	1
GA17492-RB 	 7	17247467	17247531	1
GA17492-RB 	 8	17247716	17247773	1
GA17492-RB 	 9	17247978	17248042	1
GA17495-RA 	 1	14624317	14624376	1
GA17495-RA 	 2	14625036	14625101	1
GA17495-RA 	 3	14626175	14626235	1
GA17495-RA 	 4	14626448	14626507	1
GA17495-RA 	 5	14627529	14627586	1
GA17495-RA 	 6	14627806	14628875	1
GA17504-RA 	 1	14616822	14616880	1
GA17504-RA 	 2	14617104	14617161	1
GA17504-RA 	 3	14617408	14617478	1
GA17504-RA 	 4	14617992	14618095	1
GA17504-RA 	 5	14618326	14618395	1
GA17504-RA 	 6	14618531	14618590	1
GA17504-RA 	 7	14618875	14618932	1
GA17504-RA 	 8	14619096	14620708	1
GA17504-RA 	 9	14620826	14622127	1
GA17506-RB 	 1	13708915	13708975	1
GA17506-RB 	 2	13709326	13709391	1
GA17508-RB 	 1	 4112603	 4112668	1
GA17508-RB 	 2	 4112815	 4112872	1
GA17508-RB 	 3	 4113084	 4113354	1
GA17508-RB 	 4	 4113523	 4115369	1
GA17508-RB 	 5	 4115520	 4115583	1
GA17508-RB 	 6	 4115726	 4115804	1
GA17508-RB 	 7	 4115957	 4124519	1
GA17508-RB 	 8	 4125569	 4125682	1
GA17508-RB 	 9	 4126047	 4126209	1
GA17508-RB 	10	 4126996	 4143725	1
GA17515-RA 	 1	17216862	17216933	1
GA17515-RA 	 2	17217454	17217520	1
GA17523-RA 	 1	17214712	17214770	1
GA17523-RA 	 2	17214879	17214942	1
GA17527-RA 	 1	14695442	14695528	1
GA17527-RA 	 2	14695887	14695942	1
GA17537-RA 	 1	14838216	14838300	1
GA17537-RA 	 2	14838423	14838488	1
GA17537-RA 	 3	14838854	14838917	1
GA17537-RA 	 4	14839008	14839156	1
GA17537-RA 	 5	14839252	14839531	1
GA17541-RA 	 1	12879935	12880000	1
GA17541-RA 	 2	12880165	12880228	1
GA17541-RA 	 3	12880339	12880390	1
GA17541-RA 	 4	12880851	12880911	1
GA17555-RA 	 1	17203446	17203508	1
GA17558-RA 	 1	 4181747	 4181805	1
GA17558-RA 	 2	 4182608	 4182672	1
GA17558-RA 	 3	 4183254	 4183930	1
GA17559-RA 	 1	14834037	14834095	1
GA17559-RA 	 2	14834601	14834659	1
GA17559-RA 	 3	14834762	14834829	1
GA17559-RA 	 4	14835003	14835778	1
GA17561-RA 	 1	17185577	17185632	1
GA17561-RA 	 2	17186177	17186234	1
GA17566-RA 	 1	 4188219	 4190658	1
GA17566-RA 	 2	 4190738	 4191149	1
GA17566-RA 	 3	 4191249	 4191409	1
GA17566-RA 	 4	 4191631	 4191696	1
GA17566-RA 	 5	 4192569	 4192631	1
GA17566-RA 	 6	 4192761	 4192815	1
GA17566-RA 	 7	 4193066	 4193119	1
GA17566-RA 	 8	 4193898	 4193956	1
GA17566-RA 	 9	 4194674	 4194728	1
GA17567-RA 	 1	14848550	14855022	1
GA17567-RA 	 2	14855236	14855294	1
GA17570-RB 	 1	12918694	12920644	1
GA17570-RB 	 2	12920821	12922872	1
GA17570-RB 	 3	12923067	12939258	1
GA17570-RB 	 4	12939593	12939673	1
GA17586-RA 	 1	 4217612	 4217667	1
GA17586-RA 	 2	 4218333	 4218400	1
GA17595-RA 	 1	17444479	17444609	1
GA17595-RA 	 2	17444694	17444765	1
GA17595-RA 	 3	17444894	17445075	1
GA17597-RA 	 1	  805155	  805224	1
GA17597-RA 	 2	  805435	  805495	1
GA17600-RA 	 1	13200749	13200811	1
GA17600-RA 	 2	13201115	13201176	1
GA17600-RA 	 3	13201545	13202210	1
GA17601-RA 	 1	17459660	17459768	1
GA17610-RA 	 1	  802663	  802721	1
GA17610-RA 	 2	  802813	  802865	1
GA17610-RA 	 3	  803042	  803219	1
GA17611-RA 	 1	 6667186	 6667255	1
GA17615-RC 	 1	15874201	15874259	1
GA17615-RC 	 2	15874473	15874551	1
GA17615-RC 	 3	15875452	15875513	1
GA17618-RA 	 1	17478067	17478128	1
GA17618-RA 	 2	17478223	17478273	1
GA17618-RA 	 3	17479239	17479295	1
GA17618-RA 	 4	17479383	17479440	1
GA17618-RA 	 5	17479644	17479700	1
GA17618-RA 	 6	17480078	17480154	1
GA17618-RA 	 7	17480330	17480399	1
GA17618-RA 	 8	17480889	17480945	1
GA17618-RA 	 9	17481273	17481345	1
GA17618-RA 	10	17481570	17481631	1
GA17618-RA 	11	17481863	17481923	1
GA17618-RA 	12	17482582	17482642	1
GA17618-RA 	13	17482784	17482839	1
GA17623-RA 	 1	17483879	17483936	1
GA17623-RA 	 2	17484145	17484202	1
GA17624-RB 	 1	14771263	14771323	1
GA17624-RB 	 2	14772911	14772973	1
GA17624-RB 	 3	14773066	14773119	1
GA17624-RB 	 4	14773295	14773358	1
GA17624-RB 	 5	14773592	14773644	1
GA17643-RB 	 1	 1760595	 1760664	1
GA17643-RB 	 2	 1760783	 1760853	1
GA17643-RB 	 3	 1761091	 1761169	1
GA17643-RB 	 4	 1761286	 1761345	1
GA17643-RB 	 5	 1763518	 1763600	1
GA17643-RB 	 6	 1763684	 1763786	1
GA17643-RB 	 7	 1763805	 1763878	1
GA17646-RA 	 1	 3995400	 3995470	1
GA17646-RA 	 2	 3995983	 3996040	1
GA17646-RA 	 3	 3996204	 3996265	1
GA17646-RA 	 4	 3996432	 3996491	1
GA17646-RA 	 5	 3996937	 3997001	1
GA17648-RA 	 1	 7137260	 7137312	1
GA17648-RA 	 2	 7137612	 7137712	1
GA17657-RA 	 1	 4022439	 4022506	1
GA17657-RA 	 2	 4022940	 4023007	1
GA17668-RA 	 1	 1932022	 1932093	1
GA17668-RA 	 2	 1932177	 1932347	1
