Transcript	Intron_No	Beg	End
GA15847-RE 	 5	  109825	  109885	1
GA15847-RE 	 6	  110072	  111740	1
GA15847-RE 	 7	  111837	  111960	1
GA15847-RE 	 8	  112075	  127989	1
GA15847-RE 	 9	  128161	  134502	1
GA15847-RE 	10	  134713	  134775	1
GA15847-RE 	11	  135085	  135151	1
GA15847-RE 	12	  135375	  136423	1
GA15847-RE 	13	  136537	  136591	1
GA15847-RE 	14	  136742	  136818	1
GA15847-RE 	15	  137050	  137126	1
GA15847-RE 	16	  137218	  137283	1
GA15847-RE 	17	  137831	  142763	1
GA15849-RA 	 1	17286137	17286199	1
GA15849-RA 	 2	17286834	17286891	1
GA15849-RA 	 3	17287282	17287336	1
GA15849-RA 	 4	17287890	17287950	1
GA15850-RA 	 1	  831095	  831156	1
GA15850-RA 	 2	  832262	  833170	1
GA15851-RA 	 1	  838791	  838855	1
GA15851-RA 	 2	  839368	  841757	1
GA15851-RA 	 3	  841885	  842341	1
GA15851-RA 	 4	  842557	  842609	1
GA15851-RA 	 5	  843045	  843117	1
GA15851-RA 	 6	  843426	  843511	1
GA15853-RA 	 1	19294589	19294647	1
GA15853-RA 	 2	19294740	19294798	1
GA15853-RA 	 3	19295282	19295343	1
GA15853-RA 	 4	19295902	19295966	1
GA15855-RB 	 1	16591680	16593224	1
GA15855-RB 	 2	16593324	16593389	1
GA15855-RB 	 3	16593688	16593751	1
GA15855-RB 	 4	16593839	16593912	1
GA15855-RB 	 5	16594018	16594077	1
GA15855-RB 	 6	16594213	16594281	1
GA15862-RA 	 1	 5439243	 5439299	1
GA15865-RA 	 1	 5429104	 5429169	1
GA15865-RA 	 2	 5430008	 5430076	1
GA15865-RA 	 3	 5430443	 5430502	1
GA15865-RA 	 4	 5431047	 5431111	1
GA15868-RA 	 1	11772364	11772479	1
GA15871-RC 	 1	14385337	14405517	2
GA15871-RC 	 2	14405644	14405711	2
GA15871-RC 	 3	14406044	14406110	2
GA15871-RC 	 4	14406280	14406628	2
GA15871-RC 	 5	14406824	14407002	2
GA15871-RC 	 6	14407070	14408089	2
GA15871-RC 	 7	14408552	14409134	2
GA15871-RC 	 8	14409775	14409833	2
GA15871-RC 	 9	14411868	14413411	2
GA15872-RA 	 1	 7716508	 7716579	2
GA15876-RA 	 1	18760031	18760102	1
GA15876-RA 	 2	18760220	18760283	1
GA15878-RA 	 1	 5557091	 5557154	1
GA15878-RA 	 2	 5557415	 5557476	1
GA15878-RA 	 3	 5557634	 5557685	1
GA15878-RA 	 4	 5557950	 5558007	1
GA15879-RI 	 1	 5562152	 5562211	1
GA15879-RI 	 2	 5562352	 5562424	1
GA15879-RI 	 3	 5562566	 5562627	1
GA15879-RI 	 4	 5563129	 5564868	1
GA15879-RI 	 5	 5565002	 5565075	1
GA15879-RI 	 6	 5565290	 5566573	1
GA15879-RI 	 7	 5569031	 5569270	1
GA15879-RI 	 8	 5569772	 5569839	1
GA15879-RI 	 9	 5569961	 5570035	1
GA15879-RI 	10	 5570204	 5571091	1
GA15879-RI 	11	 5571394	 5574090	1
GA15879-RI 	12	 5574169	 5574315	1
GA15879-RI 	13	 5574463	 5574529	1
GA15879-RI 	14	 5574784	 5574848	1
GA15879-RI 	15	 5574945	 5582207	1
GA15880-RA 	 1	10547154	10549626	1
GA15880-RA 	 2	10550319	10550377	1
GA15880-RA 	 3	10550588	10550656	1
GA15882-RC 	 1	 5555288	 5555345	1
GA15882-RC 	 2	 5555775	 5555832	1
GA15882-RC 	 3	 5556097	 5556238	1
GA15884-RA 	 1	14447135	14485105	2
GA15885-RA 	 1	 5634970	 5635026	1
GA15886-RA 	 1	 5636228	 5636289	1
GA15886-RA 	 2	 5636473	 5636549	1
GA15891-RA 	 1	 1635348	 1635415	1
GA15898-RA 	 1	 9534451	 9534505	1
GA15898-RA 	 2	 9534748	 9534810	1
GA15898-RA 	 3	 9535075	 9535143	1
GA15898-RA 	 4	 9535846	 9535911	1
GA15898-RA 	 5	 9536093	 9536154	1
GA15898-RA 	 6	 9536394	 9536453	1
GA15898-RA 	 7	 9536971	 9537029	1
GA15908-RC 	 1	15065942	15068079	1
GA15908-RC 	 2	15068297	15068365	1
GA15908-RC 	 3	15069352	15069416	1
GA15913-RC 	 1	13724745	13724826	1
GA15913-RC 	 2	13725109	13727223	1
GA15913-RC 	 3	13727409	13727524	1
GA15915-RA 	 1	13729663	13729716	1
GA15915-RA 	 2	13730149	13730208	1
GA15918-RA 	 1	 9523332	 9526265	1
GA15966-RA 	 1	 9514764	 9514838	1
GA15966-RA 	 2	 9517458	 9517703	1
GA15984-RA 	 1	   76688	   76750	1
GA16095-RA 	 1	 9486485	 9486566	1
GA16095-RA 	 2	 9487495	 9487555	1
GA16095-RA 	 3	 9487749	 9487805	1
GA16114-RA 	 1	13967520	13967586	1
GA16114-RA 	 2	13967640	13967717	1
GA16114-RA 	 3	13968491	13968590	1
GA16191-RA 	 1	13956062	13956124	1
GA16191-RA 	 2	13956203	13956264	1
GA16191-RA 	 3	13956442	13956496	1
GA16191-RA 	 4	13956747	13956811	1
GA16191-RA 	 5	13957432	13957496	1
GA16231-RA 	 1	 9478464	 9478526	1
GA16231-RA 	 2	 9478695	 9478756	1
GA16231-RA 	 3	 9478994	 9479285	1
GA16296-RA 	 1	18229367	18229433	1
GA16296-RA 	 2	18231193	18231256	1
GA16335-RA 	 1	18222877	18222948	1
GA16335-RA 	 2	18223139	18227431	1
GA16427-RA 	 1	 9460385	 9460448	1
GA16427-RA 	 2	 9461429	 9461483	1
GA16437-RB 	 1	18240023	18240093	1
GA16437-RB 	 2	18240633	18241078	1
GA16437-RB 	 3	18241251	18241373	1
GA16437-RB 	 4	18241564	18241632	1
GA16437-RB 	 5	18241796	18241853	1
GA16437-RB 	 6	18241930	18241998	1
GA16529-RA 	 1	 9440595	 9440660	1
GA16529-RA 	 2	 9440863	 9441146	1
GA16581-RA 	 1	  821386	  821443	1
GA16581-RA 	 2	  822832	  822896	1
GA16582-RA 	 1	 9438912	 9438966	1
GA16582-RA 	 2	 9439148	 9439204	1
GA16582-RA 	 3	 9439279	 9439403	1
GA16670-RC 	 1	 9423703	 9423770	1
GA16670-RC 	 2	 9424028	 9425983	1
GA16670-RC 	 3	 9426221	 9427503	1
GA16670-RC 	 4	 9427747	 9427830	1
GA16670-RC 	 5	 9428023	 9428523	1
GA16715-RA 	 1	13786700	13786754	1
GA16715-RA 	 2	13786848	13786909	1
GA16715-RA 	 3	13787064	13787119	1
GA16715-RA 	 4	13787304	13787353	1
GA16715-RA 	 5	13787750	13787806	1
GA16724-RA 	 1	17498699	17498773	1
GA16724-RA 	 2	17499099	17499170	1
GA16724-RA 	 3	17499815	17499897	1
GA16724-RA 	 4	17499977	17500052	1
GA16724-RA 	 5	17500169	17500226	1
GA16724-RA 	 6	17500783	17500889	1
GA16724-RA 	 7	17501167	17501301	1
GA16724-RA 	 8	17501380	17501668	1
GA16724-RA 	 9	17501835	17501903	1
GA16724-RA 	10	17502016	17502068	1
GA16724-RA 	11	17502387	17502827	1
GA16759-RA 	 1	17503434	17503483	1
GA16759-RA 	 2	17503662	17503714	1
GA16759-RA 	 3	17504384	17504438	1
GA16759-RA 	 4	17504802	17504862	1
GA16759-RA 	 5	17505192	17505252	1
GA16823-RC 	 1	 9405922	 9405992	1
GA16823-RC 	 2	 9406293	 9406350	1
GA16823-RC 	 3	 9406501	 9406705	1
GA16823-RC 	 4	 9407065	 9407149	1
GA16823-RC 	 5	 9407545	 9407599	1
GA16823-RC 	 6	 9407759	 9407828	1
GA16823-RC 	 7	 9407975	 9408040	1
GA16823-RC 	 8	 9408218	 9408276	1
GA16823-RC 	 9	 9408512	 9408570	1
GA16964-RB 	 1	 9375005	 9375062	1
GA16964-RB 	 2	 9375217	 9375293	1
GA16964-RB 	 3	 9376127	 9376789	1
GA16996-RB 	 1	 9366852	 9366919	2
GA16996-RB 	 2	 9367228	 9367294	2
GA16996-RB 	 3	 9368024	 9368262	2
GA17017-RA 	 1	 9354439	 9354499	1
GA17017-RA 	 2	 9354585	 9354646	1
GA17037-RA 	 1	15051073	15051126	1
GA17037-RA 	 2	15051818	15051881	1
GA17043-RE 	 1	  912885	  912954	1
GA17043-RE 	 2	  913101	  913458	1
GA17043-RE 	 3	  913748	  914921	1
GA17043-RE 	 4	  915065	  915125	1
GA17043-RE 	 5	  915209	  915268	1
GA17043-RE 	 6	  915370	  915433	1
GA17055-RA 	 1	  907323	  907377	1
GA17055-RA 	 2	  907632	  907688	1
GA17055-RA 	 3	  908576	  908641	1
GA17066-RA 	 1	  903352	  903469	1
GA17066-RA 	 2	  903532	  903612	1
GA17066-RA 	 3	  903753	  903819	1
GA17066-RA 	 4	  904310	  904361	1
GA17066-RA 	 5	  905309	  905381	1
GA17066-RA 	 6	  905561	  905617	1
GA17066-RA 	 7	  905975	  906038	1
GA17076-RA 	 1	  851100	  851759	1
GA17076-RA 	 2	  851920	  851991	1
GA17076-RA 	 3	  852329	  852395	1
GA17085-RA 	 1	  847822	  847886	1
GA17095-RA 	 1	  826262	  826317	1
GA17095-RA 	 2	  826635	  826691	1
GA17095-RA 	 3	  827159	  827218	1
GA17110-RA 	 1	18232802	18232868	1
GA17110-RA 	 2	18233796	18234001	1
GA17110-RA 	 3	18235888	18235946	1
GA17110-RA 	 4	18236975	18237054	1
GA17170-RA 	 1	  970147	  970455	1
GA17170-RA 	 2	  970893	  970964	1
GA17177-RB 	 1	  757366	  757451	1
GA17177-RB 	 2	  757599	  759987	1
GA17177-RB 	 3	  760095	  760182	1
GA17177-RB 	 4	  760275	  761831	1
GA17177-RB 	 5	  761959	  762015	1
GA17177-RB 	 6	  762243	  762367	1
GA17177-RB 	 7	  762545	  762896	1
GA17177-RB 	 8	  763021	  768585	1
GA17177-RB 	 9	  768715	  769041	1
GA17191-RB 	 1	  977393	  978108	1
GA17191-RB 	 2	  978448	  978517	1
GA17191-RB 	 3	  979105	  980440	1
GA17191-RB 	 4	  981971	  982028	1
GA17191-RB 	 5	  982142	  982203	1
GA17199-RA 	 1	15053554	15053609	1
GA17199-RA 	 2	15053957	15054018	1
GA17222-RA 	 1	 9825398	 9825451	1
GA17233-RB 	 1	 8457338	 8457409	1
GA17244-RA 	 1	12759621	12759682	1
GA17244-RA 	 2	12759843	12759907	1
GA17246-RK 	 1	 3728875	 3763480	2
GA17246-RK 	 2	 3763614	 3765895	2
GA17246-RK 	 3	 3766102	 3767685	2
GA17246-RK 	 4	 3767800	 3768429	2
GA17246-RK 	 5	 3768640	 3768735	2
GA17246-RK 	 6	 3768888	 3769603	2
GA17246-RK 	 7	 3769749	 3771315	2
GA17246-RK 	 8	 3771447	 3772138	2
GA17246-RK 	 9	 3772299	 3772730	2
GA17246-RK 	10	 3772946	 3773247	2
GA17246-RK 	11	 3773330	 3773709	2
GA17246-RK 	12	 3773870	 3774191	2
GA17246-RK 	13	 3774329	 3774746	2
GA17246-RK 	14	 3774921	 3775853	2
GA17246-RK 	15	 3776274	 3776383	2
GA17246-RK 	16	 3776692	 3777917	2
GA17246-RK 	17	 3778224	 3780013	2
GA17246-RK 	18	 3780353	 3781996	2
GA17307-RA 	 1	 4999692	 5001063	1
GA17307-RA 	 2	 5001433	 5001531	1
GA17307-RA 	 3	 5001716	 5003034	1
GA17307-RA 	 4	 5005310	 5005378	1
GA17307-RA 	 5	 5005582	 5005637	1
GA17307-RA 	 6	 5005993	 5006061	1
GA17308-RA 	 1	17527546	17527604	1
GA17308-RA 	 2	17527981	17528046	1
GA17308-RA 	 3	17528257	17528322	1
GA17308-RA 	 4	17529132	17529214	1
GA17309-RA 	 1	18245453	18247117	1
GA17309-RA 	 2	18247259	18247324	1
GA17312-RA 	 1	 3920927	 3920982	1
GA17312-RA 	 2	 3921924	 3921983	1
GA17312-RA 	 3	 3922154	 3923001	1
GA17313-RA 	 1	19621082	19621471	1
GA17315-RB 	 1	 7177738	 7191979	1
GA17315-RB 	 2	 7192337	 7199314	1
GA17315-RB 	 3	 7199468	 7201380	1
GA17315-RB 	 4	 7201555	 7204034	1
GA17315-RB 	 5	 7204189	 7204260	1
GA17315-RB 	 6	 7204398	 7206656	1
GA17315-RB 	 7	 7206825	 7206929	1
GA17315-RB 	 8	 7207062	 7209492	1
GA17315-RB 	 9	 7209630	 7210747	1
GA17315-RB 	10	 7210902	 7210986	1
GA17315-RB 	11	 7211125	 7211400	1
GA17315-RB 	12	 7211566	 7211625	1
GA17315-RB 	13	 7211905	 7211976	1
GA17315-RB 	14	 7212259	 7212325	1
GA17315-RB 	15	 7212750	 7212868	1
GA17315-RB 	16	 7213036	 7214322	1
GA17315-RB 	17	 7214512	 7215145	1
GA17315-RB 	18	 7215302	 7222286	1
GA17315-RB 	19	 7222442	 7223498	1
GA17315-RB 	20	 7223611	 7228646	1
GA17315-RB 	21	 7228832	 7234804	1
GA17318-RA 	 1	16004147	16004215	1
GA17318-RA 	 2	16005716	16017804	1
GA17318-RA 	 3	16017968	16018042	1
GA17318-RA 	 4	16018300	16018377	1
GA17318-RA 	 5	16018582	16018647	1
GA17319-RA 	 1	 5548005	 5548075	1
GA17320-RB 	 1	13673636	13679286	1
GA17320-RB 	 2	13679946	13680177	1
GA17320-RB 	 3	13680287	13680563	1
GA17320-RB 	 4	13680707	13681339	1
GA17320-RB 	 5	13681535	13682746	1
GA17320-RB 	 6	13682899	13682962	1
GA17320-RB 	 7	13683479	13683534	1
GA17320-RB 	 8	13683895	13683954	1
GA17320-RB 	 9	13684075	13684127	1
GA17320-RB 	10	13684332	13684392	1
GA17320-RB 	11	13684601	13684656	1
GA17321-RA 	 1	13655402	13657088	2
GA17321-RA 	 2	13657510	13657615	2
GA17321-RA 	 3	13657832	13659499	2
GA17321-RA 	 4	13659898	13660292	2
GA17321-RA 	 5	13660487	13660549	2
GA17325-RC 	 1	 2917772	 2917856	1
GA17325-RC 	 2	 2918010	 2918062	1
GA17325-RC 	 3	 2918961	 2919017	1
GA17326-RB 	 1	 2920315	 2920380	1
GA17327-RA 	 1	 8768098	 8768262	1
GA17327-RA 	 2	 8768351	 8770936	1
GA17327-RA 	 3	 8771067	 8771252	1
GA17327-RA 	 4	 8771539	 8773481	1
GA17328-RA 	 1	14127110	14127176	1
GA17328-RA 	 2	14127375	14128001	1
GA17329-RB 	 1	 8798589	 8799425	1
GA17329-RB 	 2	 8799744	 8799805	1
GA17329-RB 	 3	 8800380	 8800438	1
GA17346-RA 	 1	 9335399	 9335462	1
GA17346-RA 	 2	 9335616	 9336645	1
GA17346-RA 	 3	 9336853	 9337738	1
GA17351-RA 	 1	 8918725	 8918782	1
GA17351-RA 	 2	 8918911	 8919368	1
GA17390-RA 	 1	 3556910	 3557432	1
GA17402-RA 	 1	18590794	18590856	1
GA17402-RA 	 2	18591557	18591617	1
GA17402-RA 	 3	18591763	18591821	1
GA17402-RA 	 4	18592572	18592647	1
GA17402-RA 	 5	18592770	18592822	1
GA17402-RA 	 6	18593229	18593301	1
GA17402-RA 	 7	18594050	18594116	1
GA17403-RA 	 1	 1093473	 1093534	1
GA17403-RA 	 2	 1093715	 1093772	1
GA17403-RA 	 3	 1094380	 1094436	1
GA17407-RA 	 1	18597307	18597368	1
GA17407-RA 	 2	18601484	18601553	1
GA17407-RA 	 3	18601721	18601787	1
GA17407-RA 	 4	18602764	18602826	1
GA17407-RA 	 5	18604205	18604399	1
GA17413-RA 	 1	18529255	18529492	1
GA17413-RA 	 2	18529679	18529742	1
GA17413-RA 	 3	18530038	18530109	1
GA17413-RA 	 4	18530319	18530384	1
GA17413-RA 	 5	18531706	18531780	1
GA17415-RA 	 1	15033743	15033802	1
GA17415-RA 	 2	15034033	15034095	1
GA17415-RA 	 3	15034429	15034821	1
GA17415-RA 	 4	15035694	15035750	1
GA17415-RA 	 5	15035883	15035942	1
GA17415-RA 	 6	15036263	15036332	1
GA17416-RB 	 1	15037718	15037786	2
GA17416-RB 	 2	15038017	15038082	2
GA17416-RB 	 3	15038404	15038472	2
GA17416-RB 	 4	15039683	15039747	2
GA17419-RA 	 1	 3407547	 3408729	1
GA17427-RA 	 1	18482198	18482260	1
GA17427-RA 	 2	18482506	18482568	1
GA17427-RA 	 3	18482678	18487605	1
GA17429-RA 	 1	  849801	  849862	1
GA17429-RA 	 2	  850237	  850297	1
GA17432-RA 	 1	  855064	  855150	1
GA17432-RA 	 2	  855392	  855468	1
GA17432-RA 	 3	  855651	  856207	1
GA17432-RA 	 4	  856318	  856605	1
GA17433-RA 	 1	18418562	18418624	1
GA17433-RA 	 2	18418998	18440049	1
GA17433-RA 	 3	18440299	18443842	1
GA17437-RA 	 1	18390801	18390857	1
GA17439-RB 	 1	  916737	  916788	1
GA17439-RB 	 2	  916883	  916976	1
GA17439-RB 	 3	  917128	  917189	1
GA17444-RA 	 1	14916922	14916978	1
GA17444-RA 	 2	14917064	14917206	1
GA17444-RA 	 3	14917582	14917647	1
GA17444-RA 	 4	14917790	14917846	1
GA17454-RA 	 1	 3373789	 3379243	1
GA17454-RA 	 2	 3379364	 3379488	1
GA17454-RA 	 3	 3380174	 3380461	1
GA17454-RA 	 4	 3380731	 3382120	1
GA17459-RA 	 1	  972358	  972426	1
GA17459-RA 	 2	  972566	  972621	1
GA17460-RA 	 1	10106093	10106222	1
GA17460-RA 	 2	10106455	10106516	1
GA17460-RA 	 3	10106663	10107160	1
GA17460-RA 	 4	10107855	10107929	1
GA17460-RA 	 5	10107984	10108116	1
GA17460-RA 	 6	10108227	10108320	1
GA17460-RA 	 7	10108906	10109066	1
GA17478-RA 	 1	14602697	14602924	1
GA17478-RA 	 2	14603022	14603093	1
GA17478-RA 	 3	14603285	14603356	1
GA17478-RA 	 4	14603561	14603632	1
GA17478-RA 	 5	14607281	14607337	1
GA17478-RA 	 6	14607410	14607481	1
GA17478-RA 	 7	14607599	14607671	1
GA17480-RA 	 1	17476886	17476944	1
GA17480-RA 	 2	17477503	17477557	1
GA17480-RA 	 3	17477673	17477726	1
GA17481-RA 	 1	12077050	12077112	1
GA17481-RA 	 2	12077808	12077867	1
GA17481-RA 	 3	12080702	12080759	1
GA17481-RA 	 4	12081457	12081514	1
GA17481-RA 	 5	12082595	12082660	1
GA17483-RC 	 1	17473090	17473148	1
GA17483-RC 	 2	17473540	17473593	1
GA17483-RC 	 3	17473911	17473969	1
GA17483-RC 	 4	17474053	17474153	1
GA17483-RC 	 5	17474247	17474300	1
GA17483-RC 	 6	17474494	17474552	1
GA17483-RC 	 7	17474613	17474670	1
GA17483-RC 	 8	17475090	17475188	1
GA17484-RA 	 1	14051873	14051930	1
GA17484-RA 	 2	14052233	14052295	1
GA17485-RA 	 1	17471770	17471852	1
GA17486-RB 	 1	14038064	14038130	2
GA17486-RB 	 2	14038631	14038683	2
GA17486-RB 	 3	14040095	14040150	2
GA17486-RB 	 4	14040307	14040369	2
GA17487-RA 	 1	17445592	17445655	1
GA17487-RA 	 2	17445953	17446012	1
GA17487-RA 	 3	17446153	17446211	1
GA17487-RA 	 4	17446324	17446382	1
GA17487-RA 	 5	17446608	17446670	1
GA17487-RA 	 6	17447027	17447087	1
GA17487-RA 	 7	17447179	17447247	1
GA17487-RA 	 8	17447829	17447989	1
GA17491-RC 	 1	12899496	12899556	1
GA17491-RC 	 2	12900450	12900500	1
GA17491-RC 	 3	12900761	12900826	1
GA17491-RC 	 4	12900973	12901335	1
GA17492-RB 	 1	17245872	17245931	1
GA17492-RB 	 2	17246152	17246209	1
GA17492-RB 	 3	17246331	17246396	1
GA17492-RB 	 4	17246403	17246482	1
GA17492-RB 	 5	17246602	17246663	1
GA17492-RB 	 6	17246967	17247019	1
GA17492-RB 	 7	17247467	17247531	1
GA17492-RB 	 8	17247716	17247773	1
GA17492-RB 	 9	17247978	17248042	1
GA17495-RA 	 1	14624317	14624376	1
GA17495-RA 	 2	14625036	14625101	1
GA17495-RA 	 3	14626175	14626235	1
GA17495-RA 	 4	14626448	14626507	1
GA17495-RA 	 5	14627529	14627586	1
GA17495-RA 	 6	14627806	14628875	1
GA17504-RA 	 1	14616822	14616880	1
GA17504-RA 	 2	14617104	14617161	1
GA17504-RA 	 3	14617408	14617478	1
GA17504-RA 	 4	14617992	14618095	1
GA17504-RA 	 5	14618326	14618395	1
GA17504-RA 	 6	14618531	14618590	1
GA17504-RA 	 7	14618875	14618932	1
GA17504-RA 	 8	14619096	14620708	1
GA17504-RA 	 9	14620826	14622127	1
GA17506-RB 	 1	 3368487	 3368552	1
GA17506-RB 	 2	 3368903	 3368963	1
GA17508-RB 	 1	12934153	12950882	2
GA17508-RB 	 2	12951669	12951831	2
GA17508-RB 	 3	12952196	12952309	2
GA17508-RB 	 4	12953359	12961921	2
GA17508-RB 	 5	12962074	12962152	2
GA17508-RB 	 6	12962295	12962358	2
GA17508-RB 	 7	12962509	12964355	2
GA17508-RB 	 8	12964524	12964794	2
GA17508-RB 	 9	12965006	12965063	2
GA17508-RB 	10	12965210	12965275	2
GA17515-RA 	 1	17216862	17216933	1
GA17515-RA 	 2	17217454	17217520	1
GA17523-RA 	 1	17214712	17214770	1
GA17523-RA 	 2	17214879	17214942	1
GA17527-RA 	 1	14695442	14695528	1
GA17527-RA 	 2	14695887	14695942	1
GA17537-RA 	 1	14838216	14838300	1
GA17537-RA 	 2	14838423	14838488	1
GA17537-RA 	 3	14838854	14838917	1
GA17537-RA 	 4	14839008	14839156	1
GA17537-RA 	 5	14839252	14839531	1
GA17541-RA 	 1	 4196967	 4197027	1
GA17541-RA 	 2	 4197488	 4197539	1
GA17541-RA 	 3	 4197650	 4197713	1
GA17541-RA 	 4	 4197878	 4197943	1
GA17555-RA 	 1	17203446	17203508	1
GA17558-RA 	 1	12893948	12894624	1
GA17558-RA 	 2	12895206	12895270	1
GA17558-RA 	 3	12896073	12896131	1
GA17559-RA 	 1	14834037	14834095	1
GA17559-RA 	 2	14834601	14834659	1
GA17559-RA 	 3	14834762	14834829	1
GA17559-RA 	 4	14835003	14835778	1
GA17561-RA 	 1	17185577	17185632	1
GA17561-RA 	 2	17186177	17186234	1
GA17566-RA 	 1	12883150	12883204	1
GA17566-RA 	 2	12883922	12883980	1
GA17566-RA 	 3	12884759	12884812	1
GA17566-RA 	 4	12885063	12885117	1
GA17566-RA 	 5	12885247	12885309	1
GA17566-RA 	 6	12886182	12886247	1
GA17566-RA 	 7	12886469	12886629	1
GA17566-RA 	 8	12886729	12887140	1
GA17566-RA 	 9	12887220	12889659	1
GA17567-RA 	 1	14848550	14855022	1
GA17567-RA 	 2	14855236	14855294	1
GA17570-RB 	 1	 4138205	 4138285	1
GA17570-RB 	 2	 4138620	 4154811	1
GA17570-RB 	 3	 4155006	 4157057	1
GA17570-RB 	 4	 4157234	 4159184	1
GA17586-RA 	 1	12859478	12859545	1
GA17586-RA 	 2	12860211	12860266	1
GA17595-RA 	 1	17444479	17444609	1
GA17595-RA 	 2	17444694	17444765	1
GA17595-RA 	 3	17444894	17445075	1
GA17597-RA 	 1	  805155	  805224	1
GA17597-RA 	 2	  805435	  805495	1
GA17600-RA 	 1	 3875668	 3876333	1
GA17600-RA 	 2	 3876702	 3876763	1
GA17600-RA 	 3	 3877067	 3877129	1
GA17601-RA 	 1	17459660	17459768	1
GA17610-RA 	 1	  802663	  802721	1
GA17610-RA 	 2	  802813	  802865	1
GA17610-RA 	 3	  803042	  803219	1
GA17611-RA 	 1	10410623	10410692	1
GA17615-RC 	 1	15874201	15874259	1
GA17615-RC 	 2	15874473	15874551	1
GA17615-RC 	 3	15875452	15875513	1
GA17618-RA 	 1	17478067	17478128	1
GA17618-RA 	 2	17478223	17478273	1
GA17618-RA 	 3	17479239	17479295	1
GA17618-RA 	 4	17479383	17479440	1
GA17618-RA 	 5	17479644	17479700	1
GA17618-RA 	 6	17480078	17480154	1
GA17618-RA 	 7	17480330	17480399	1
GA17618-RA 	 8	17480889	17480945	1
GA17618-RA 	 9	17481273	17481345	1
GA17618-RA 	10	17481570	17481631	1
GA17618-RA 	11	17481863	17481923	1
GA17618-RA 	12	17482582	17482642	1
GA17618-RA 	13	17482784	17482839	1
GA17623-RA 	 1	17483879	17483936	1
GA17623-RA 	 2	17484145	17484202	1
GA17624-RB 	 1	14771263	14771323	2
GA17624-RB 	 2	14772911	14772973	2
GA17624-RB 	 3	14773066	14773119	2
GA17624-RB 	 4	14773295	14773358	2
GA17624-RB 	 5	14773592	14773644	2
GA17643-RB 	 1	 1760595	 1760664	1
GA17643-RB 	 2	 1760783	 1760853	1
GA17643-RB 	 3	 1761091	 1761169	1
GA17643-RB 	 4	 1761286	 1761345	1
GA17643-RB 	 5	 1763518	 1763600	1
GA17643-RB 	 6	 1763684	 1763786	1
GA17643-RB 	 7	 1763805	 1763878	1
GA17646-RA 	 1	13080877	13080941	1
GA17646-RA 	 2	13081387	13081446	1
GA17646-RA 	 3	13081613	13081674	1
GA17646-RA 	 4	13081838	13081895	1
GA17646-RA 	 5	13082408	13082478	1
GA17648-RA 	 1	 9940166	 9940266	1
GA17648-RA 	 2	 9940566	 9940618	1
GA17657-RA 	 1	13054871	13054938	1
GA17657-RA 	 2	13055372	13055439	1
GA17668-RA 	 1	 1932022	 1932093	1
GA17668-RA 	 2	 1932177	 1932347	1
GA17668-RA 	 3	 1932604	 1932682	1
GA17673-RA 	 1	13102337	13102753	1
GA17673-RA 	 2	13103554	13103616	1
GA17675-RA 	 1	 1939221	 1939277	1
GA17675-RA 	 2	 1939392	 1939446	1
GA17681-RA 	 1	 1969129	 1969182	1
GA17681-RA 	 2	 1969479	 1969543	1
GA17687-RA 	 1	 8129475	 8129535	1
GA17687-RA 	 2	 8130592	 8130652	1
GA17687-RA 	 3	 8130969	 8131025	1
GA17693-RA 	 1	 8134223	 8134291	1
GA17693-RA 	 2	 8134541	 8134605	1
GA17693-RA 	 3	 8134917	 8135368	1
GA17696-RB 	 1	 1789423	 1789490	1
GA17696-RB 	 2	 1789624	 1789689	1
GA17696-RB 	 3	 1789793	 1789876	1
GA17704-RA 	 1	 8132007	 8132061	1
GA17704-RA 	 2	 8132164	 8132230	1
GA17704-RA 	 3	 8132338	 8132391	1
GA17709-RA 	 1	17812613	17812667	1
GA17709-RA 	 2	17812807	17812870	1
GA17709-RA 	 3	17814559	17814629	1
GA17709-RA 	 4	17814812	17814878	1
GA17709-RA 	 5	17815221	17815297	1
GA17709-RA 	 6	17816452	17816517	1
GA17709-RA 	 7	17818082	17818146	1
GA17710-RA 	 1	 8136780	 8137010	1
GA17710-RA 	 2	 8137112	 8137191	1
GA17710-RA 	 3	 8137518	 8137580	1
GA17710-RA 	 4	 8138603	 8138675	1
GA17713-RA 	 1	 9533382	 9533442	1
GA17715-RA 	 1	 1991503	 1991565	1
GA17715-RA 	 2	 1991658	 1991725	1
GA17715-RA 	 3	 1991954	 1992028	1
GA17715-RA 	 4	 1992302	 1992360	1
GA17715-RA 	 5	 1992953	 1993033	1
GA17716-RA 	 1	 8144089	 8147019	1
GA17716-RA 	 2	 8147504	 8148150	1
GA17716-RA 	 3	 8148487	 8153373	1
GA17716-RA 	 4	 8153466	 8153664	1
GA17716-RA 	 5	 8153865	 8153940	1
GA17716-RA 	 6	 8154003	 8154078	1
GA17717-RA 	 1	17799218	17799282	1
GA17717-RA 	 2	17799394	17799665	1
GA17717-RA 	 3	17799720	17799783	1
GA17717-RA 	 4	17799942	17799992	1
GA17718-RA 	 1	 9518434	 9518903	1
GA17718-RA 	 2	 9518962	 9519024	1
GA17718-RA 	 3	 9519113	 9519180	1
GA17718-RA 	 4	 9519254	 9520392	1
GA17718-RA 	 5	 9520526	 9520601	1
GA17718-RA 	 6	 9520651	 9520709	1
GA17718-RA 	 7	 9521049	 9521127	1
GA17730-RA 	 1	 7689025	 7689097	1
